"Branch_Code","normal_clid_count","hr_clid_count","lat_1","lon_1","lat_2","lon_2","lat_3","lon_3","lat_4","lon_4"
"potential_68856",95,12,48.5303291442198,35.0793166487517,48.5303291442198,35.0883166487517,48.5393291442198,35.0883166487517,48.5393291442198,35.0793166487517
"potential_68857",65,9,48.5303046778145,35.0806702586619,48.5303046778145,35.0896702586619,48.5393046778145,35.0896702586619,48.5393046778145,35.0806702586619
"potential_68858",53,9,48.5302801955033,35.0820238667565,48.5302801955033,35.0910238667565,48.5392801955033,35.0910238667565,48.5392801955033,35.0820238667565
"potential_68859",42,7,48.530255697286,35.083377473034304,48.530255697286,35.092377473034304,48.539255697286,35.092377473034304,48.539255697286,35.083377473034304
"potential_68861",207,12,48.5313990111862,35.0698779870234,48.5313990111862,35.078877987023404,48.5403990111862,35.078877987023404,48.5403990111862,35.0698779870234
"potential_68862",268,16,48.5313746553596,35.0712316335419,48.5313746553596,35.0802316335419,48.5403746553596,35.0802316335419,48.5403746553596,35.0712316335419
"potential_68863",282,16,48.531350283626,35.0725852782529,48.531350283626,35.0815852782529,48.540350283626,35.0815852782529,48.540350283626,35.0725852782529
"potential_68864",223,14,48.5313258959856,35.0739389211553,48.5313258959856,35.0829389211553,48.5403258959856,35.0829389211553,48.5403258959856,35.0739389211553
"potential_68865",237,19,48.5313014924385,35.075292562247796,48.5313014924385,35.084292562247796,48.5403014924385,35.084292562247796,48.5403014924385,35.075292562247796
"potential_68866",222,21,48.5312770729845,35.0766462015292,48.5312770729845,35.0856462015292,48.5402770729845,35.0856462015292,48.5402770729845,35.0766462015292
"potential_68867",174,19,48.5312526376239,35.0779998389984,48.5312526376239,35.0869998389984,48.5402526376239,35.0869998389984,48.5402526376239,35.0779998389984
"potential_68868",93,12,48.5312281863567,35.0793534746543,48.5312281863567,35.0883534746543,48.5402281863567,35.0883534746543,48.5402281863567,35.0793534746543
"potential_68869",65,9,48.5312037191829,35.0807071084956,48.5312037191829,35.0897071084956,48.5402037191829,35.0897071084956,48.5402037191829,35.0807071084956
"potential_68870",53,9,48.5311792361025,35.0820607405211,48.5311792361025,35.0910607405211,48.5401792361025,35.0910607405211,48.5401792361025,35.0820607405211
"potential_68871",43,7,48.5311547371158,35.0834143707297,48.5311547371158,35.0924143707297,48.5401547371158,35.0924143707297,48.5401547371158,35.0834143707297
"potential_68873",94,5,48.532346723988496,35.0672073008904,48.532346723988496,35.0762073008904,48.5413467239885,35.0762073008904,48.5413467239885,35.0672073008904
"potential_68874",87,4,48.5323223992117,35.0685609749536,48.5323223992117,35.0775609749536,48.5413223992117,35.0775609749536,48.5413223992117,35.0685609749536
"potential_68875",165,10,48.5322980585274,35.069914647211704,48.5322980585274,35.078914647211704,48.5412980585274,35.078914647211704,48.5412980585274,35.069914647211704
"potential_68876",227,14,48.5322737019356,35.0712683176632,48.5322737019356,35.0802683176632,48.5412737019356,35.0802683176632,48.5412737019356,35.0712683176632
"potential_68877",242,14,48.532249329436496,35.0726219863072,48.532249329436496,35.0816219863072,48.541249329436496,35.0816219863072,48.541249329436496,35.0726219863072
"potential_68878",188,12,48.5322249410299,35.0739756531423,48.5322249410299,35.0829756531423,48.5412249410299,35.0829756531423,48.5412249410299,35.0739756531423
"potential_68879",201,17,48.5322005367162,35.0753293181675,48.5322005367162,35.0843293181675,48.541200536716204,35.0843293181675,48.541200536716204,35.0753293181675
"potential_68880",207,19,48.5321761164951,35.0766829813816,48.5321761164951,35.0856829813816,48.5411761164951,35.0856829813816,48.5411761164951,35.0766829813816
"potential_68881",161,17,48.5321516803669,35.0780366427833,48.5321516803669,35.0870366427833,48.5411516803669,35.0870366427833,48.5411516803669,35.0780366427833
"potential_68882",95,12,48.5321272283316,35.0793903023715,48.5321272283316,35.0883903023715,48.541127228331604,35.0883903023715,48.541127228331604,35.0793903023715
"potential_68883",67,9,48.5321027603892,35.080743960145,48.5321027603892,35.089743960145,48.5411027603892,35.089743960145,48.5411027603892,35.080743960145
"potential_68884",55,9,48.5320782765397,35.0820976161026,48.5320782765397,35.0910976161026,48.5410782765397,35.0910976161026,48.5410782765397,35.0820976161026
"potential_68885",43,7,48.5320537767833,35.0834512702432,48.5320537767833,35.0924512702432,48.5410537767833,35.0924512702432,48.5410537767833,35.0834512702432
"potential_68888",46,3,48.5332943760543,35.0645365136095,48.5332943760543,35.0735365136095,48.5422943760543,35.0735365136095,48.5422943760543,35.0645365136095
"potential_68889",71,4,48.5332700823295,35.0658902152144,48.5332700823295,35.0748902152144,48.5422700823295,35.0748902152144,48.5422700823295,35.0658902152144
"potential_68890",71,4,48.5332457726966,35.0672439150163,48.5332457726966,35.0762439150163,48.5422457726966,35.0762439150163,48.5422457726966,35.0672439150163
"potential_68891",71,4,48.5332214471556,35.0685976130141,48.5332214471556,35.0775976130141,48.5422214471556,35.0775976130141,48.5422214471556,35.0685976130141
"potential_68892",143,10,48.5331971057066,35.0699513092064,48.5331971057066,35.0789513092064,48.5421971057066,35.0789513092064,48.5421971057066,35.0699513092064
"potential_68893",191,14,48.5331727483497,35.0713050035922,48.5331727483497,35.0803050035922,48.5421727483497,35.0803050035922,48.5421727483497,35.0713050035922
"potential_68894",175,12,48.5331483750849,35.0726586961702,48.5331483750849,35.0816586961702,48.5421483750849,35.0816586961702,48.5421483750849,35.0726586961702
"potential_68895",166,12,48.5331239859123,35.0740123869394,48.5331239859123,35.0830123869394,48.5421239859123,35.0830123869394,48.5421239859123,35.0740123869394
"potential_68896",176,16,48.5330995808319,35.0753660758984,48.5330995808319,35.0843660758984,48.5420995808319,35.0843660758984,48.5420995808319,35.0753660758984
"potential_68897",198,17,48.5330751598437,35.0767197630462,48.5330751598437,35.0857197630462,48.5420751598437,35.0857197630462,48.5420751598437,35.0767197630462
"potential_68898",152,15,48.5330507229479,35.0780734483815,48.5330507229479,35.0870734483815,48.5420507229479,35.0870734483815,48.5420507229479,35.0780734483815
"potential_68899",93,10,48.533026270144404,35.0794271319033,48.533026270144404,35.0884271319033,48.542026270144405,35.0884271319033,48.542026270144405,35.0794271319033
"potential_68900",65,7,48.5330018014334,35.080780813610204,48.5330018014334,35.089780813610204,48.5420018014334,35.089780813610204,48.5420018014334,35.080780813610204
"potential_68901",53,8,48.5329773168148,35.0821344935012,48.5329773168148,35.0911344935012,48.5419773168148,35.0911344935012,48.5419773168148,35.0821344935012
"potential_68902",43,7,48.5329528162887,35.083488171575,48.5329528162887,35.092488171575,48.5419528162887,35.092488171575,48.5419528162887,35.083488171575
"potential_68906",32,2,48.5341934261273,35.0645730816681,48.5341934261273,35.0735730816681,48.5431934261273,35.0735730816681,48.5431934261273,35.0645730816681
"potential_68907",31,2,48.5341691316393,35.065926807208896,48.5341691316393,35.0749268072089,48.5431691316393,35.0749268072089,48.5431691316393,35.065926807208896
"potential_68908",31,2,48.5341448212428,35.0672805309465,48.5341448212428,35.0762805309465,48.5431448212428,35.0762805309465,48.5431448212428,35.0672805309465
"potential_68909",31,2,48.534120494937596,35.068634252879804,48.534120494937596,35.077634252879804,48.5431204949376,35.077634252879804,48.5431204949376,35.068634252879804
"potential_68910",45,2,48.534096152724004,35.0699879730077,48.534096152724004,35.0789879730077,48.543096152724004,35.0789879730077,48.543096152724004,35.0699879730077
"potential_68911",66,6,48.5340717946019,35.0713416913288,48.5340717946019,35.0803416913288,48.5430717946019,35.0803416913288,48.5430717946019,35.0713416913288
"potential_68912",46,4,48.5340474205715,35.072695407842204,48.5340474205715,35.081695407842204,48.5430474205715,35.081695407842204,48.5430474205715,35.072695407842204
"potential_68913",69,5,48.534023030632696,35.0740491225465,48.534023030632696,35.0830491225465,48.543023030632696,35.0830491225465,48.543023030632696,35.0740491225465
"potential_68914",86,10,48.533998624785596,35.0754028354406,48.533998624785596,35.0844028354406,48.5429986247856,35.0844028354406,48.5429986247856,35.0754028354406
"potential_68915",115,11,48.5339742030303,35.0767565465233,48.5339742030303,35.0857565465233,48.5429742030303,35.0857565465233,48.5429742030303,35.0767565465233
"potential_68916",119,11,48.5339497653668,35.0781102557935,48.5339497653668,35.0871102557935,48.5429497653668,35.0871102557935,48.5429497653668,35.0781102557935
"potential_68917",90,11,48.5339253117951,35.0794639632499,48.5339253117951,35.0884639632499,48.5429253117951,35.0884639632499,48.5429253117951,35.0794639632499
"potential_68918",66,8,48.533900842315404,35.0808176688914,48.533900842315404,35.0898176688914,48.542900842315404,35.0898176688914,48.542900842315404,35.0808176688914
"potential_68919",55,8,48.5338763569277,35.0821713727169,48.5338763569277,35.0911713727169,48.5428763569277,35.0911713727169,48.5428763569277,35.0821713727169
"potential_68920",45,7,48.533851855632,35.0835250747251,48.533851855632,35.0925250747251,48.542851855632,35.0925250747251,48.542851855632,35.0835250747251
"potential_68933",31,2,48.5349220751911,35.0740858599638,48.5349220751911,35.0830858599638,48.5439220751911,35.0830858599638,48.5439220751911,35.0740858599638
"potential_68934",31,2,48.5348976685773,35.0754395967941,48.5348976685773,35.0844395967941,48.5438976685773,35.0844395967941,48.5438976685773,35.0754395967941
"potential_68935",34,2,48.5348732460548,35.076793331813,48.5348732460548,35.085793331813,48.5438732460548,35.085793331813,48.5438732460548,35.076793331813
"potential_68936",46,3,48.534848807623604,35.0781470650191,48.534848807623604,35.0871470650191,48.543848807623604,35.0871470650191,48.543848807623604,35.0781470650191
"potential_68937",42,4,48.534824353283796,35.0795007964114,48.534824353283796,35.0885007964114,48.543824353283796,35.0885007964114,48.543824353283796,35.0795007964114
"potential_68938",35,2,48.534799883035404,35.0808545259887,48.534799883035404,35.0898545259887,48.543799883035405,35.0898545259887,48.543799883035405,35.0808545259887
"potential_69212",31,1,48.5845881065558,34.4075945860337,48.5845881065558,34.4165945860337,48.5935881065558,34.4165945860337,48.5935881065558,34.4075945860337
"potential_69213",36,1,48.584571525760396,34.408950128831,48.584571525760396,34.417950128831,48.593571525760396,34.417950128831,48.593571525760396,34.408950128831
"potential_69214",35,1,48.5845549290125,34.4103056703948,48.5845549290125,34.4193056703948,48.5935549290125,34.4193056703948,48.5935549290125,34.4103056703948
"potential_69235",32,2,48.5855040268476,34.4062639977917,48.5855040268476,34.4152639977917,48.5945040268476,34.4152639977917,48.5945040268476,34.4062639977917
"potential_69236",35,2,48.5854874614842,34.407619565858,48.5854874614842,34.416619565858,48.5944874614842,34.416619565858,48.5944874614842,34.407619565858
"potential_69237",42,2,48.5854708801676,34.4089751326919,48.5854708801676,34.4179751326919,48.5944708801676,34.4179751326919,48.5944708801676,34.4089751326919
"potential_69238",41,2,48.585454282898,34.4103306982924,48.585454282898,34.4193306982924,48.594454282898,34.4193306982924,48.594454282898,34.4103306982924
"potential_69260",34,2,48.586403382145804,34.4062889548102,48.586403382145804,34.4152889548102,48.595403382145804,34.4152889548102,48.595403382145804,34.4062889548102
"potential_69261",38,2,48.5863868162617,34.4076445469145,48.5863868162617,34.4166445469145,48.5953868162617,34.4166445469145,48.5953868162617,34.4076445469145
"potential_69262",45,2,48.586370234423896,34.4090001377864,48.586370234423896,34.4180001377864,48.595370234423896,34.4180001377864,48.595370234423896,34.4090001377864
"potential_69263",44,2,48.5863536366326,34.4103557274246,48.5863536366326,34.4193557274246,48.5953536366326,34.4193557274246,48.5953536366326,34.4103557274246
"potential_69283",34,2,48.5873027372933,34.40631391306,48.5873027372933,34.415313913060004,48.5963027372933,34.415313913060004,48.5963027372933,34.40631391306
"potential_69284",40,2,48.5872861708884,34.4076695292034,48.5872861708884,34.4166695292034,48.5962861708884,34.4166695292034,48.5962861708884,34.4076695292034
"potential_69285",47,2,48.5872695885295,34.4090251441144,48.5872695885295,34.4180251441144,48.5962695885295,34.4180251441144,48.5962695885295,34.4090251441144
"potential_69286",46,2,48.5872529902164,34.4103807577916,48.5872529902164,34.4193807577916,48.5962529902164,34.4193807577916,48.5962529902164,34.4103807577916
"potential_69306",31,2,48.588202092289904,34.4063388725411,48.588202092289904,34.4153388725411,48.597202092289905,34.4153388725411,48.597202092289905,34.4063388725411
"potential_69307",37,2,48.5881855253644,34.4076945127249,48.5881855253644,34.4166945127249,48.5971855253644,34.4166945127249,48.5971855253644,34.4076945127249
"potential_69308",44,2,48.5881689424842,34.409050151676,48.5881689424842,34.418050151676,48.5971689424842,34.418050151676,48.5971689424842,34.409050151676
"potential_69309",44,2,48.5881523436494,34.4104057893935,48.5881523436494,34.4194057893935,48.5971523436494,34.4194057893935,48.5971523436494,34.4104057893935
"potential_69310",32,1,48.5881357288602,34.411761425876,48.5881357288602,34.420761425876,48.5971357288602,34.420761425876,48.5971357288602,34.411761425876
"potential_69327",31,2,48.5891014471358,34.4063638332536,48.5891014471358,34.4153638332536,48.598101447135804,34.4153638332536,48.598101447135804,34.4063638332536
"potential_69328",37,2,48.5890848796895,34.4077194974788,48.5890848796895,34.4167194974788,48.5980848796895,34.4167194974788,48.5980848796895,34.4077194974788
"potential_69329",44,2,48.589068296288,34.4090751604714,48.589068296288,34.4180751604714,48.598068296288,34.4180751604714,48.598068296288,34.4090751604714
"potential_69330",44,2,48.5890516969316,34.4104308222302,48.5890516969316,34.4194308222302,48.5980516969316,34.4194308222302,48.5980516969316,34.4104308222302
"potential_69331",32,1,48.58903508162,34.411786482753996,48.58903508162,34.420786482753996,48.59803508162,34.420786482753996,48.59803508162,34.411786482753996
"potential_69348",35,2,48.5899842338638,34.4077444834655,48.5899842338638,34.4167444834655,48.5989842338638,34.4167444834655,48.5989842338638,34.4077444834655
"potential_69349",42,2,48.5899676499411,34.4091001705007,48.5899676499411,34.4181001705007,48.5989676499411,34.4181001705007,48.5989676499411,34.4091001705007
"potential_69350",43,2,48.5899510500629,34.410455856302,48.5899510500629,34.419455856302,48.5989510500629,34.419455856302,48.5989510500629,34.410455856302
"potential_69351",32,1,48.5899344342291,34.4118115408683,48.5899344342291,34.4208115408683,48.5989344342291,34.4208115408683,48.5989344342291,34.4118115408683
"potential_69368",34,2,48.5908670034434,34.4091251817638,48.5908670034434,34.4181251817638,48.5998670034434,34.4181251817638,48.5998670034434,34.4091251817638
"potential_69369",35,2,48.5908504030433,34.4104808916089,48.5908504030433,34.4194808916089,48.5998504030433,34.4194808916089,48.5998504030433,34.4104808916089
"potential_69370",32,1,48.5908337866873,34.4118366002188,48.5908337866873,34.4208366002188,48.5998337866873,34.4208366002188,48.5998337866873,34.4118366002188
"potential_70391",32,2,48.6171998790016,35.2443601409041,48.6171998790016,35.2533601409041,48.626199879001604,35.2533601409041,48.626199879001604,35.2443601409041
"potential_70393",44,2,48.6171469794931,35.247071705166704,48.6171469794931,35.256071705166704,48.6261469794931,35.256071705166704,48.6261469794931,35.247071705166704
"potential_70394",46,2,48.617120505814796,35.2484274843449,48.617120505814796,35.2574274843449,48.6261205058148,35.2574274843449,48.6261205058148,35.2484274843449
"potential_70395",40,1,48.617094016187096,35.2497832615527,48.617094016187096,35.2587832615527,48.626094016187096,35.2587832615527,48.626094016187096,35.2497832615527
"potential_70396",39,1,48.6170675106101,35.251139036789,48.6170675106101,35.260139036789,48.6260675106101,35.260139036789,48.6260675106101,35.251139036789
"potential_70397",32,0,48.617040989083904,35.252494810052596,48.617040989083904,35.2614948100526,48.626040989083904,35.2614948100526,48.626040989083904,35.252494810052596
"potential_70451",36,2,48.6180723670198,35.2457558169961,48.6180723670198,35.2547558169961,48.6270723670198,35.2547558169961,48.6270723670198,35.2457558169961
"potential_70452",55,3,48.6180459084594,35.247111622178096,48.6180459084594,35.256111622178096,48.6270459084594,35.256111622178096,48.6270459084594,35.247111622178096
"potential_70453",56,3,48.6180194339492,35.2484674253909,48.6180194339492,35.2574674253909,48.6270194339492,35.2574674253909,48.6270194339492,35.2484674253909
"potential_70454",54,3,48.6179929434892,35.2498232266332,48.6179929434892,35.2588232266332,48.6269929434892,35.2588232266332,48.6269929434892,35.2498232266332
"potential_70455",54,3,48.6179664370793,35.2511790259039,48.6179664370793,35.2601790259039,48.626966437079304,35.2601790259039,48.626966437079304,35.2511790259039
"potential_70456",47,1,48.6179399147198,35.2525348232018,48.6179399147198,35.2615348232018,48.6269399147198,35.2615348232018,48.6269399147198,35.2525348232018
"potential_70457",46,2,48.6179133764106,35.2538906185256,48.6179133764106,35.2628906185256,48.6269133764106,35.2628906185256,48.6269133764106,35.2538906185256
"potential_70458",33,2,48.6178868221518,35.2552464118742,48.6178868221518,35.2642464118742,48.6268868221518,35.2642464118742,48.6268868221518,35.2552464118742
"potential_70494",32,4,48.6195754602226,35.2146110990928,48.6195754602226,35.2236110990928,48.6285754602226,35.2236110990928,48.6285754602226,35.2146110990928
"potential_70505",68,5,48.6189448372602,35.2471515411589,48.6189448372602,35.2561515411589,48.6279448372602,35.2561515411589,48.6279448372602,35.2471515411589
"potential_70506",70,5,48.6189183619181,35.2485073684075,48.6189183619181,35.2575073684075,48.6279183619181,35.2575073684075,48.6279183619181,35.2485073684075
"potential_70507",68,5,48.6188918706256,35.2498631936855,48.6188918706256,35.2588631936855,48.627891870625604,35.2588631936855,48.627891870625604,35.2498631936855
"potential_70508",67,4,48.6188653633829,35.2512190169917,48.6188653633829,35.2602190169917,48.6278653633829,35.2602190169917,48.6278653633829,35.2512190169917
"potential_70509",60,3,48.61883884019,35.252574838324904,48.61883884019,35.261574838324904,48.62783884019,35.261574838324904,48.62783884019,35.252574838324904
"potential_70510",58,4,48.6188123010469,35.2539306576841,48.6188123010469,35.2629306576841,48.6278123010469,35.2629306576841,48.6278123010469,35.2539306576841
"potential_70511",40,2,48.6187857459537,35.2552864750679,48.6187857459537,35.2642864750679,48.6277857459537,35.2642864750679,48.6277857459537,35.2552864750679
"potential_70548",31,6,48.6203960808061,35.218718131973,48.6203960808061,35.227718131973,48.6293960808061,35.227718131973,48.6293960808061,35.218718131973
"potential_70556",98,6,48.6198437658953,35.247191462109,48.6198437658953,35.256191462109,48.6288437658953,35.256191462109,48.6288437658953,35.247191462109
"potential_70557",107,6,48.6198172897213,35.2485473133946,48.6198172897213,35.2575473133946,48.6288172897213,35.2575473133946,48.6288172897213,35.2485473133946
"potential_70558",113,6,48.6197907975965,35.2499031627095,48.6197907975965,35.2589031627095,48.6287907975965,35.2589031627095,48.6287907975965,35.2499031627095
"potential_70559",114,5,48.6197642895209,35.2512590100524,48.6197642895209,35.2602590100524,48.6287642895209,35.2602590100524,48.6287642895209,35.2512590100524
"potential_70560",99,3,48.6197377654945,35.2526148554223,48.6197377654945,35.2616148554223,48.6287377654945,35.2616148554223,48.6287377654945,35.2526148554223
"potential_70561",91,4,48.6197112255175,35.2539706988179,48.6197112255175,35.2629706988179,48.6287112255175,35.2629706988179,48.6287112255175,35.2539706988179
"potential_70562",66,2,48.6196846695899,35.2553265402381,48.6196846695899,35.2643265402381,48.6286846695899,35.2643265402381,48.6286846695899,35.2553265402381
"potential_70563",43,1,48.6196580977118,35.2566823796816,48.6196580977118,35.2656823796816,48.6286580977118,35.2656823796816,48.6286580977118,35.2566823796816
"potential_70597",32,5,48.6213472628025,35.2160457113534,48.6213472628025,35.2250457113534,48.6303472628025,35.2250457113534,48.6303472628025,35.2160457113534
"potential_70599",32,6,48.621295026630804,35.2187575500625,48.621295026630804,35.2277575500625,48.630295026630805,35.2277575500625,48.630295026630805,35.2187575500625
"potential_70610",98,7,48.6207426943649,35.2472313850287,48.6207426943649,35.2562313850287,48.6297426943649,35.2562313850287,48.6297426943649,35.2472313850287
"potential_70611",111,7,48.620716217359,35.2485872603524,48.620716217359,35.2575872603524,48.629716217359004,35.2575872603524,48.629716217359004,35.2485872603524
"potential_70612",128,6,48.6206897244017,35.2499431337053,48.6206897244017,35.2589431337053,48.6296897244017,35.2589431337053,48.6296897244017,35.2499431337053
"potential_70613",128,5,48.6206632154932,35.2512990050862,48.6206632154932,35.2602990050862,48.6296632154932,35.2602990050862,48.6296632154932,35.2512990050862
"potential_70614",114,3,48.620636690633404,35.2526548744939,48.620636690633404,35.2616548744939,48.629636690633404,35.2616548744939,48.629636690633404,35.2526548744939
"potential_70615",104,3,48.6206101498224,35.2540107419272,48.6206101498224,35.263010741927204,48.6296101498224,35.263010741927204,48.6296101498224,35.2540107419272
"potential_70616",81,2,48.6205835930604,35.2553666073849,48.6205835930604,35.2643666073849,48.6295835930604,35.2643666073849,48.6295835930604,35.2553666073849
"potential_70617",56,1,48.6205570203473,35.2567224708659,48.6205570203473,35.2657224708659,48.6295570203473,35.2657224708659,48.6295570203473,35.2567224708659
"potential_70618",31,1,48.6205304316833,35.258078332368896,48.6205304316833,35.2670783323689,48.6295304316833,35.2670783323689,48.6295304316833,35.258078332368896
"potential_70669",57,7,48.6216680845549,35.2459154085851,48.6216680845549,35.2549154085851,48.6306680845549,35.2549154085851,48.6306680845549,35.2459154085851
"potential_70670",107,9,48.6216416226689,35.247271309918,48.6216416226689,35.256271309918,48.630641622668904,35.256271309918,48.630641622668904,35.247271309918
"potential_70671",120,9,48.621615144831,35.248627209281096,48.621615144831,35.2576272092811,48.630615144831,35.2576272092811,48.630615144831,35.248627209281096
"potential_70672",139,8,48.6215886510413,35.2499831066732,48.6215886510413,35.2589831066732,48.6305886510413,35.2589831066732,48.6305886510413,35.2499831066732
"potential_70673",139,5,48.621535615606504,35.2526948955399,48.621535615606504,35.261694895539904,48.630535615606505,35.261694895539904,48.630535615606505,35.2526948955399
"potential_70674",135,5,48.6215090739616,35.254050787012,48.6215090739616,35.263050787012,48.6305090739616,35.263050787012,48.6305090739616,35.254050787012
"potential_70675",76,1,48.6214559428171,35.2567625640281,48.6214559428171,35.2657625640281,48.6304559428171,35.2657625640281,48.6304559428171,35.2567625640281
"potential_70676",48,1,48.6214293533175,35.2581184495696,48.6214293533175,35.2671184495696,48.6304293533175,35.2671184495696,48.6304293533175,35.2581184495696
"potential_70677",44,1,48.6214027478666,35.2594743331319,48.6214027478666,35.2684743331319,48.6304027478666,35.2684743331319,48.6304027478666,35.2594743331319
"potential_70678",41,1,48.6213761264642,35.2608302147137,48.6213761264642,35.2698302147137,48.6303761264642,35.2698302147137,48.6303761264642,35.2608302147137
"potential_70732",31,4,48.6226198911025,35.2432434547515,48.6226198911025,35.2522434547515,48.6316198911025,35.2522434547515,48.6316198911025,35.2432434547515
"potential_70733",46,4,48.6225934602899,35.2445993840613,48.6225934602899,35.2535993840613,48.6315934602899,35.2535993840613,48.6315934602899,35.2445993840613
"potential_70734",66,8,48.6225670135249,35.2459553114036,48.6225670135249,35.2549553114036,48.6315670135249,35.2549553114036,48.6315670135249,35.2459553114036
"potential_70735",133,14,48.6225405508074,35.2473112367771,48.6225405508074,35.2563112367771,48.6315405508074,35.2563112367771,48.6315405508074,35.2473112367771
"potential_70736",147,14,48.6225140721375,35.2486671601807,48.6225140721375,35.2576671601807,48.6315140721375,35.2576671601807,48.6315140721375,35.2486671601807
"potential_70737",192,13,48.6224610669407,35.2513790010735,48.6224610669407,35.2603790010735,48.6314610669407,35.2603790010735,48.6314610669407,35.2513790010735
"potential_70738",189,11,48.622434540414,35.2527349185604,48.622434540414,35.2617349185604,48.631434540414,35.2617349185604,48.631434540414,35.2527349185604
"potential_70739",186,11,48.6224079979351,35.2540908340726,48.6224079979351,35.2630908340726,48.6314079979351,35.2630908340726,48.6314079979351,35.2540908340726
"potential_70740",137,6,48.622381439504096,35.2554467476089,48.622381439504096,35.2644467476089,48.631381439504096,35.2644467476089,48.631381439504096,35.2554467476089
"potential_70741",102,2,48.622354865121,35.2568026591683,48.622354865121,35.2658026591683,48.631354865121,35.2658026591683,48.631354865121,35.2568026591683
"potential_70742",66,2,48.622328274786,35.2581585687495,48.622328274786,35.2671585687495,48.631328274786,35.2671585687495,48.631328274786,35.2581585687495
"potential_70743",54,1,48.6223016684991,35.2595144763513,48.6223016684991,35.2685144763513,48.6313016684991,35.2685144763513,48.6313016684991,35.2595144763513
"potential_70744",50,1,48.6222750462602,35.2608703819726,48.6222750462602,35.2698703819726,48.6312750462602,35.2698703819726,48.6312750462602,35.2608703819726
"potential_70745",35,1,48.6222484080696,35.2622262856121,48.6222484080696,35.2712262856121,48.6312484080696,35.2712262856121,48.6312484080696,35.2622262856121
"potential_70802",33,4,48.623518821568496,35.2432833114546,48.623518821568496,35.2522833114546,48.632518821568496,35.2522833114546,48.632518821568496,35.2432833114546
"potential_70803",45,4,48.6234923899254,35.2446392648065,48.6234923899254,35.2536392648065,48.6324923899254,35.2536392648065,48.6324923899254,35.2446392648065
"potential_70804",67,8,48.623465942329304,35.2459952161907,48.623465942329304,35.2549952161907,48.632465942329304,35.2549952161907,48.632465942329304,35.2459952161907
"potential_70805",133,14,48.6234394787802,35.2473511656061,48.6234394787802,35.2563511656061,48.6324394787802,35.2563511656061,48.6324394787802,35.2473511656061
"potential_70806",187,14,48.6233865038235,35.2500630585256,48.6233865038235,35.2590630585256,48.6323865038235,35.2590630585256,48.6323865038235,35.2500630585256
"potential_70807",204,13,48.623359992416,35.2514190020273,48.623359992416,35.2604190020273,48.632359992416,35.2604190020273,48.632359992416,35.2514190020273
"potential_70808",207,12,48.6233334650558,35.2527749435555,48.6233334650558,35.2617749435555,48.6323334650558,35.2617749435555,48.6323334650558,35.2527749435555
"potential_70809",206,11,48.6233069217428,35.2541308831089,48.6233069217428,35.2631308831089,48.6323069217428,35.2631308831089,48.6323069217428,35.2541308831089
"potential_70810",156,6,48.6232803624773,35.2554868206864,48.6232803624773,35.2644868206864,48.6322803624773,35.2644868206864,48.6322803624773,35.2554868206864
"potential_70811",124,2,48.6232537872593,35.2568427562867,48.6232537872593,35.2658427562867,48.6322537872593,35.2658427562867,48.6322537872593,35.2568427562867
"potential_70812",80,2,48.6232271960887,35.2581986899088,48.6232271960887,35.2671986899088,48.6322271960887,35.2671986899088,48.6322271960887,35.2581986899088
"potential_70813",62,1,48.6232005889657,35.2595546215513,48.6232005889657,35.2685546215513,48.6322005889657,35.2685546215513,48.6322005889657,35.2595546215513
"potential_70814",45,0,48.6231739658903,35.2609105512132,48.6231739658903,35.2699105512132,48.6321739658903,35.2699105512132,48.6321739658903,35.2609105512132
"potential_70815",31,1,48.6231473268627,35.262266478893096,48.6231473268627,35.2712664788931,48.6321473268627,35.2712664788931,48.6321473268627,35.262266478893096
"potential_70867",152,14,48.6243119262536,35.2487470678934,48.6243119262536,35.2577470678934,48.6333119262536,35.2577470678934,48.6333119262536,35.2487470678934
"potential_70868",193,15,48.6242854299662,35.2501030374103,48.6242854299662,35.2591030374103,48.6332854299662,35.2591030374103,48.6332854299662,35.2501030374103
"potential_70869",210,14,48.6242589177256,35.2514590049547,48.6242589177256,35.2604590049547,48.6332589177256,35.2604590049547,48.6332589177256,35.2514590049547
"potential_70870",206,12,48.6242058453849,35.2541709341212,48.6242058453849,35.2631709341212,48.6332058453849,35.2631709341212,48.6332058453849,35.2541709341212
"potential_70871",160,7,48.6241792852848,35.255526895741,48.6241792852848,35.264526895741,48.6331792852848,35.264526895741,48.6331792852848,35.255526895741
"potential_70872",127,3,48.6241527092317,35.2568828553835,48.6241527092317,35.2658828553835,48.6331527092317,35.2658828553835,48.6331527092317,35.2568828553835
"potential_70873",83,3,48.6241261172255,35.2582388130475,48.6241261172255,35.2672388130475,48.6331261172255,35.2672388130475,48.6331261172255,35.2582388130475
"potential_70874",61,1,48.6240995092665,35.259594768732,48.6240995092665,35.268594768732,48.6330995092665,35.268594768732,48.6330995092665,35.259594768732
"potential_70875",45,0,48.6240728853546,35.2609507224356,48.6240728853546,35.2699507224356,48.6330728853546,35.2699507224356,48.6330728853546,35.2609507224356
"potential_70928",42,5,48.6253166820039,35.2433630307603,48.6253166820039,35.2523630307603,48.6343166820039,35.2523630307603,48.6343166820039,35.2433630307603
"potential_70929",63,5,48.6252902486996,35.2447190322,48.6252902486996,35.2537190322,48.6342902486996,35.2537190322,48.6342902486996,35.2447190322
